match,playerName,teamId,position,player_score
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Alexandru Vasile Ailiesei Rosca,11564.0,Goalkeeper,0.0
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Alexandru Gheorghe,11943.0,Forward,0.0
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Adrian Sîrbu,78701.0,Forward,0.08
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Nikita Stoioanov,11564.0,Defender,2.29
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Marian Laurențiu Lis,11943.0,Forward,1.04
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Endri Celaj,11943.0,Forward,0.0
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Cristian Mihai,11564.0,Midfielder,1.12
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Tarek Aggoun,17715.0,Defender,1.3
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Moses Abbey,11943.0,Midfielder,0.45
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Adrian Mazilu,11564.0,Forward,0.78
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Aboubacar Camara,11943.0,Defender,1.47
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Cătălin Ionut Cîrjan,11564.0,Midfielder,1.92
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Alberto Soro Álvarez,11564.0,Forward,1.34
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Yassine Zakir,11943.0,Forward,0.67
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Dragoş Ionuţ Huiban,11943.0,Forward,0.89
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Georgi Milanov,11564.0,Midfielder,0.88
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",George Petrişor Gavrilaş,11943.0,Goalkeeper,0.34
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Andrei Sava,11943.0,Defender,0.82
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Cristian Nicolae Nedelcovici,11943.0,Goalkeeper,0.0
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Jordan Ikoko,11564.0,Defender,0.01
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Devis Rogers Epassy Mboka,11564.0,Goalkeeper,0.31
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Eddy Gnahoré,11564.0,Midfielder,1.78
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Desley Ubbink,19.0,Midfielder,0.26
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Ely Ernesto Lopes Fernandes,11943.0,Forward,0.29
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Stipe Perica,17563.0,Forward,0.4
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Danny Armstrong,11564.0,Midfielder,0.78
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Damiá Sabater Tous,11943.0,Midfielder,0.84
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Maxime Sivis,11564.0,Defender,1.34
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Benjamin Hadžić,11943.0,Forward,0.02
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Alexandru Mihai Constantin Pop,11564.0,Forward,0.21
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Raul Opruț,11564.0,Defender,1.76
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Robert Cornel Neacşu,11943.0,Midfielder,1.2
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Bruno José Moreira Barreto Carvalho,11943.0,Midfielder,0.64
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Stefan Visic,11943.0,Forward,0.0
"Dinamo Bucureşti - Metaloglobus, 4-0_players_stats.json",Andrei Marginean,11564.0,Midfielder,1.42
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",George Adrian Briciu,71592.0,Goalkeeper,0.0
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Alexandru Cristian Glodean,74827.0,Goalkeeper,0.0
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Stefan Patrick Popa,71592.0,Defender,0.0
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",David Andrei Barbu,26233.0,Forward,0.0
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Matei Andrei Goga,,Goalkeeper,0.0
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",David Matei,26233.0,Midfielder,0.95
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Luca Băsceanu,26233.0,Midfielder,0.11
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Drilon Hazrollaj,11566.0,Forward,0.14
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Juraj Badelj,26233.0,Defender,0.0
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Andrei Borza,11566.0,Defender,0.72
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Robert Sălceanu,11566.0,Defender,0.0
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Carlos Mora Montoya,26233.0,Forward,1.01
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Talisson de Almeida,11566.0,Forward,0.09
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Kader Keita,11566.0,Midfielder,1.41
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Claudiu Petrila,11566.0,Midfielder,0.45
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Daniel Paraschiv,11566.0,Forward,0.52
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Ştefan Baiaram,26233.0,Midfielder,1.35
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Constantin Grameni,11566.0,Midfielder,0.68
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Alexandru Crețu,26233.0,Midfielder,0.05
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Nicușor Bancu,26233.0,Defender,1.17
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Vasile Mogoș,26233.0,Defender,0.0
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Jakub Hromada,11566.0,Midfielder,0.0
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Cristian Manea,11566.0,Defender,0.26
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Alexandru Cicâldău,26233.0,Midfielder,0.9
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Elvir Koljič,11566.0,Forward,-0.1
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Florin Ștefan,26233.0,Defender,0.0
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Samuel Teles Pereira Nunes Silva,26233.0,Midfielder,0.39
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Mihai Alexandru Dobre,11566.0,Midfielder,0.47
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Laurenţiu Popescu,26233.0,Goalkeeper,0.59
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Marian Aioani,11566.0,Goalkeeper,1.1
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Olimpiu Moruţan,11566.0,Midfielder,0.14
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Denis Ciobotariu,11566.0,Defender,0.0
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Nikola Stevanović,26233.0,Defender,0.0
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Vladimir Screciu,26233.0,Midfielder,1.82
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Adrián Rus,26233.0,Defender,2.19
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Alexandru Stefan Pașcanu,11566.0,Defender,1.89
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Anzor Mekvabishvili,26233.0,Midfielder,1.66
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Tobias Christensen,11566.0,Midfielder,1.31
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Oleksandr Romanchuk,26233.0,Defender,1.46
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Răzvan Onea,11566.0,Defender,0.68
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Aimé Steven Nsimba Labe,26233.0,Forward,0.61
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Borisav Burmaz,11566.0,Forward,0.0
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Lars Kramer,11566.0,Defender,2.09
"Universitatea Craiova - Rapid Bucureşti, 1-0_players_stats.json",Assad Al Hamlawi,26233.0,Forward,0.51
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Manolache Rares,60390.0,Midfielder,0.0
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Toader Mihnea,11564.0,Defender,0.0
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",David Ionut Paraschiv,60390.0,Midfielder,0.0
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Augustin Dumitrache,60390.0,Midfielder,0.0
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Alexandru Vasile Ailiesei Rosca,11564.0,Goalkeeper,0.0
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Danel Jordan Dongmo,60390.0,Midfielder,0.63
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Rareș Pop,60390.0,Forward,0.28
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Nikita Stoioanov,11564.0,Defender,3.2
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Ianis Tarbă,11564.0,Forward,0.0
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Raul Andrei Balbarau,60390.0,Goalkeeper,-0.04
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Cristian Mihai,11564.0,Midfielder,0.0
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Alexandru Musi,11564.0,Midfielder,2.08
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Adrian Mazilu,11564.0,Forward,0.14
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Adrian Caragea,11564.0,Midfielder,0.0
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Adi Chica-Rosa,60390.0,Forward,0.06
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Alin Boțogan,60390.0,Forward,0.15
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Cristian Ignat,60390.0,Defender,1.12
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Matteo Duțu,11564.0,Defender,0.0
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Cătălin Ionut Cîrjan,11564.0,Midfielder,2.22
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Diogo Miguel Costa Rodrigues,60390.0,Defender,0.0
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Mamoudou Karamoko,11564.0,Forward,0.72
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Alberto Soro Álvarez,11564.0,Forward,0.99
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Guilherme Araújo Soares,60390.0,Defender,0.75
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Gheorghe Grozav,60390.0,Forward,0.93
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Paul Papp,60390.0,Defender,0.0
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Georgi Milanov,11564.0,Midfielder,0.7
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Sergiu Hanca,60390.0,Midfielder,0.03
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Stefan Krell,60390.0,Goalkeeper,0.0
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Jordan Ikoko,11564.0,Defender,0.64
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Devis Rogers Epassy Mboka,11564.0,Goalkeeper,0.44
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Eddy Gnahoré,11564.0,Midfielder,2.29
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Franjo Prce,60390.0,Defender,0.0
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Ricardo José Veiga Varzim Miranda,60390.0,Defender,1.29
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Danny Armstrong,11564.0,Midfielder,0.49
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Yohan Roche,60390.0,Defender,1.0
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Marco Dulca,60390.0,Midfielder,0.56
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Valentin Gheorghe,60390.0,Forward,0.16
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Maxime Sivis,11564.0,Defender,0.89
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Kennedy Kofi Boateng,11564.0,Defender,1.75
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Alexandru Mihai Constantin Pop,11564.0,Forward,0.0
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Tommi Jyry,60390.0,Midfielder,1.35
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Raul Opruț,11564.0,Defender,2.18
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Valentin Țicu,11564.0,Defender,0.0
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Andres Mihai Dumitrescu,60390.0,Defender,0.7
"Dinamo Bucureşti - Petrolul 52, 1-1_players_stats.json",Andrei Marginean,11564.0,Midfielder,1.91
"Oţelul - Hermannstadt, 2-0_players_stats.json",Dan-Cristian Neicu,11571.0,Forward,0.0
"Oţelul - Hermannstadt, 2-0_players_stats.json",Ioan Bârstan,55427.0,Forward,0.0
"Oţelul - Hermannstadt, 2-0_players_stats.json",Luca Stancu,55427.0,Defender,0.04
"Oţelul - Hermannstadt, 2-0_players_stats.json",Daniel Sandu,11571.0,Forward,0.0
"Oţelul - Hermannstadt, 2-0_players_stats.json",Gabriel Ursu,11571.0,Goalkeeper,0.0
"Oţelul - Hermannstadt, 2-0_players_stats.json",Denis Bordun,11571.0,Forward,0.29
"Oţelul - Hermannstadt, 2-0_players_stats.json",Kevin Ciubotaru,55427.0,Defender,0.18
"Oţelul - Hermannstadt, 2-0_players_stats.json",Dan Neicu,11571.0,Defender,0.0
"Oţelul - Hermannstadt, 2-0_players_stats.json",Andrei Rus,11571.0,Defender,0.0
"Oţelul - Hermannstadt, 2-0_players_stats.json",Ștefan Daniel Bană,11571.0,Forward,0.55
"Oţelul - Hermannstadt, 2-0_players_stats.json",Cristian Chira,11571.0,Midfielder,0.0
"Oţelul - Hermannstadt, 2-0_players_stats.json",Christ Nkama Afalna,55427.0,Midfielder,0.21
"Oţelul - Hermannstadt, 2-0_players_stats.json",Luan De Campos Cristiano da Silva,11571.0,Forward,0.57
"Oţelul - Hermannstadt, 2-0_players_stats.json",Manuel Alberto Cunha Lopes,11571.0,Defender,1.55
"Oţelul - Hermannstadt, 2-0_players_stats.json",Aviel Zargari,55427.0,Midfielder,0.24
"Oţelul - Hermannstadt, 2-0_players_stats.json",Seydou Saeed Issah,55427.0,Defender,0.0
"Oţelul - Hermannstadt, 2-0_players_stats.json",Moonga Aluta Simba,55427.0,Forward,0.95
"Oţelul - Hermannstadt, 2-0_players_stats.json",Marko Gjorgjievski,55427.0,Forward,0.22
"Oţelul - Hermannstadt, 2-0_players_stats.json",David Lazar,55427.0,Goalkeeper,0.43
"Oţelul - Hermannstadt, 2-0_players_stats.json",Sergiu Florin Buș,55427.0,Forward,0.35
"Oţelul - Hermannstadt, 2-0_players_stats.json",Diego Živulić,11571.0,Midfielder,1.11
"Oţelul - Hermannstadt, 2-0_players_stats.json",Milen Zhelev,11571.0,Defender,0.83
"Oţelul - Hermannstadt, 2-0_players_stats.json",Andreas Karo,55427.0,Defender,1.27
"Oţelul - Hermannstadt, 2-0_players_stats.json",Bozhidar Chorbadzhiyski,55427.0,Defender,1.09
"Oţelul - Hermannstadt, 2-0_players_stats.json",Ionuț Stoica,55427.0,Defender,0.0
"Oţelul - Hermannstadt, 2-0_players_stats.json",Silviu Balaure,55427.0,Midfielder,0.38
"Oţelul - Hermannstadt, 2-0_players_stats.json",Ionuţ Pop,55427.0,Goalkeeper,0.0
"Oţelul - Hermannstadt, 2-0_players_stats.json",Vlad Muțiu,55427.0,Goalkeeper,0.0
"Oţelul - Hermannstadt, 2-0_players_stats.json",Antoni Ivanov,55427.0,Midfielder,1.43
"Oţelul - Hermannstadt, 2-0_players_stats.json",Iustin Alin Popescu,11571.0,Goalkeeper,0.0
"Oţelul - Hermannstadt, 2-0_players_stats.json",Bruno Lourenço Pinto de Almeida Paz,11571.0,Midfielder,0.19
"Oţelul - Hermannstadt, 2-0_players_stats.json",Cosmin Dur-Bozoancă,11571.0,Goalkeeper,0.14
"Oţelul - Hermannstadt, 2-0_players_stats.json",Tiberiu Căpușă,55427.0,Defender,1.39
"Oţelul - Hermannstadt, 2-0_players_stats.json",Andrei Virgil Ciobanu,11571.0,Midfielder,1.98
"Oţelul - Hermannstadt, 2-0_players_stats.json",Jair Tavares da Silva,55427.0,Midfielder,0.72
"Oţelul - Hermannstadt, 2-0_players_stats.json",Cristian Daniel Neguţ,55427.0,Forward,0.86
"Oţelul - Hermannstadt, 2-0_players_stats.json",João Pedro Santos Lameira,11571.0,Midfielder,1.52
"Oţelul - Hermannstadt, 2-0_players_stats.json",Gabriel Debeljuh,11571.0,Forward,0.28
"Oţelul - Hermannstadt, 2-0_players_stats.json",Dennis Politic,55427.0,Midfielder,0.0
"Oţelul - Hermannstadt, 2-0_players_stats.json",Christian Kendji Wagatsuma Ferreira,11571.0,Defender,1.11
"Oţelul - Hermannstadt, 2-0_players_stats.json",Conrado Buchanelli Holz,11571.0,Defender,0.44
"Oţelul - Hermannstadt, 2-0_players_stats.json",André Miguel Pinto Lopes,11571.0,Forward,0.74
"Oţelul - Hermannstadt, 2-0_players_stats.json",Fábio Patrick dos Reis dos Santos Fernandes,11571.0,Forward,1.33
"Oţelul - Hermannstadt, 2-0_players_stats.json",Dragoș Albu,55427.0,Midfielder,0.75
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Lukas Agoston Pall,26626.0,Forward,0.0
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Alexandru Cristian Glodean,74827.0,Goalkeeper,0.0
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Tudor Cosa,60374.0,Goalkeeper,0.0
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",David Andrei Barbu,26233.0,Forward,0.0
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",David Matei,26233.0,Midfielder,0.72
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Luca Băsceanu,26233.0,Midfielder,0.79
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Ştefan Daniel Lefter,60374.0,Goalkeeper,0.0
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Omar El Sawy,60374.0,Forward,0.47
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Atanas Trică,60374.0,Forward,0.26
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Juraj Badelj,26233.0,Defender,0.05
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Carlos Mora Montoya,26233.0,Forward,1.68
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Andrei Coubis,60374.0,Defender,1.65
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Oucasse N'Dayanthane Mendy,60374.0,Forward,0.57
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Dorin Marian Codrea,60374.0,Midfielder,0.06
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Jovo Lukić,60374.0,Forward,0.96
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Ştefan Baiaram,26233.0,Midfielder,1.15
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Alexandru Chipciu,60374.0,Forward,0.79
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Silviu Lung,26233.0,Goalkeeper,0.0
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Dan Nistor,60374.0,Midfielder,0.27
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Alexandru Crețu,26233.0,Midfielder,0.07
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Ovidiu Bic,60374.0,Midfielder,1.23
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Dino Mikanović,60374.0,Defender,0.32
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Lyes Houri,26233.0,Midfielder,0.0
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Elio Capradossi,60374.0,Defender,0.0
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Edvinas Gertmonas,60374.0,Goalkeeper,0.67
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Iulian Cristea,60374.0,Defender,1.02
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Alexandru Cicâldău,26233.0,Midfielder,1.87
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Florin Ștefan,26233.0,Defender,0.91
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Miguel Ângelo Gomes da Silva,60374.0,Defender,0.19
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Samuel Teles Pereira Nunes Silva,26233.0,Midfielder,1.75
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Tudor Băluţă,26233.0,Midfielder,0.0
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Laurenţiu Popescu,26233.0,Goalkeeper,0.5
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Nikola Stevanović,26233.0,Defender,0.0
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Vladimir Screciu,26233.0,Midfielder,2.4
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Adrián Rus,26233.0,Defender,1.84
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Andrej Fábry,60374.0,Midfielder,0.0
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Jonathan Cissé,60374.0,Defender,0.0
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Monday Bassey Etim,26233.0,Forward,0.07
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Mouhamadou Drammeh,60374.0,Midfielder,0.65
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Oleksandr Romanchuk,26233.0,Defender,2.2
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Aimé Steven Nsimba Labe,26233.0,Forward,0.49
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Issouf Macalou,60374.0,Forward,0.33
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Virgiliu Postolachi,60374.0,Forward,0.0
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Jug Stanojev,60374.0,Midfielder,0.68
"Universitatea Cluj - Universitatea Craiova, 4-0_players_stats.json",Assad Al Hamlawi,26233.0,Forward,0.55
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",David Andrei Barbu,26233.0,Forward,0.36
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Răzvan Creţ,11634.0,Defender,0.0
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",David Matei,26233.0,Midfielder,0.0
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Luca Băsceanu,26233.0,Midfielder,0.0
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Darius Fălcușan,26233.0,Defender,0.0
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Antonio Dumitru,11634.0,Forward,0.0
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Adams Friday,11634.0,Defender,0.0
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Mihnea Rădulescu,26233.0,Forward,0.42
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Narcis Ilaș,11634.0,Defender,0.61
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Gabriel David,11634.0,Midfielder,0.0
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Juraj Badelj,26233.0,Defender,0.96
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Zoran Mitrov,11634.0,Forward,0.18
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Riad Šuta,11634.0,Defender,0.0
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Michael Pavlović,11634.0,Defender,0.01
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",George Alexandru Cîmpanu,72765.0,Forward,0.27
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",John Charles Petro,11634.0,Midfielder,0.94
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Pavlo Isenko,26233.0,Goalkeeper,0.0
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Ştefan Baiaram,26233.0,Midfielder,0.26
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Ştefan Bodişteanu,11634.0,Forward,-0.01
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Silviu Lung,26233.0,Goalkeeper,0.46
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Alexandru Țigănașu,11634.0,Defender,0.64
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Alexandru Crețu,26233.0,Midfielder,1.23
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Mihai Bordeianu,11634.0,Midfielder,0.5
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Nicușor Bancu,26233.0,Defender,0.56
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Hervin Ongenda,11634.0,Midfielder,1.67
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Giannis Anestis,11634.0,Goalkeeper,0.39
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Enriko Papa,11634.0,Midfielder,0.09
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Lyes Houri,26233.0,Midfielder,0.86
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Luka Kukić,11634.0,Goalkeeper,0.0
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Vasile Mogoș,26233.0,Defender,0.53
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Alexandru Cicâldău,26233.0,Midfielder,1.1
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Andrei Miron,11634.0,Defender,0.68
"Botoşani - Universitatea Craiova, 1-1_players_stats.json",Florin Ștefan,26233.0,Defender,1.07
