match,playerName,teamId,position,goals,assists,shots,passes,interceptions,recoveries,player_score
"Botoşani - Rapid Bucureşti, 0-0_players_stats.json",Andrei Dumiter,11634.0,Forward,0,0,0,0,0,0,-0.06
"Botoşani - Rapid Bucureşti, 0-0_players_stats.json",Luka Gojković,30817.0,Midfielder,0,0,0,4,0,1,0.06
"Botoşani - Rapid Bucureşti, 0-0_players_stats.json",Tobias Christensen,11566.0,Midfielder,0,0,1,24,2,4,0.6
"Botoşani - Rapid Bucureşti, 0-0_players_stats.json",Miguel Muñoz Fernández,11634.0,Defender,0,0,0,0,0,0,0.0
"Botoşani - Rapid Bucureşti, 0-0_players_stats.json",Aldaír Caputo Ferreira,11634.0,Midfielder,0,0,1,45,4,17,1.49
"Botoşani - Rapid Bucureşti, 0-0_players_stats.json",Răzvan Onea,11566.0,Defender,0,0,0,3,0,1,-0.02
"Botoşani - Rapid Bucureşti, 0-0_players_stats.json",Lars Kramer,11566.0,Defender,0,0,0,21,3,12,0.78
"Botoşani - Petrolul 52, 0-1_players_stats.json",Manolache Rares,60390.0,Midfielder,0,0,0,0,0,0,0.0
"Botoşani - Petrolul 52, 0-1_players_stats.json",Răzvan Creţ,11634.0,Defender,0,0,0,22,2,1,0.43
"Botoşani - Petrolul 52, 0-1_players_stats.json",Alexandru Bota,11634.0,Midfielder,0,0,0,0,0,0,0.0
"Botoşani - Petrolul 52, 0-1_players_stats.json",Danel Jordan Dongmo,60390.0,Midfielder,0,0,0,35,6,13,1.28
"Botoşani - Petrolul 52, 0-1_players_stats.json",Adams Friday,11634.0,Defender,0,0,0,0,0,0,0.0
"Botoşani - Petrolul 52, 0-1_players_stats.json",Rareș Pop,60390.0,Forward,0,0,1,7,0,1,0.14
"Botoşani - Petrolul 52, 0-1_players_stats.json",Narcis Ilaș,11634.0,Defender,0,0,0,9,3,3,0.33
"Botoşani - Petrolul 52, 0-1_players_stats.json",Gabriel David,11634.0,Midfielder,0,0,0,0,0,0,0.0
"Botoşani - Petrolul 52, 0-1_players_stats.json",Raul Andrei Balbarau,60390.0,Goalkeeper,0,0,0,8,1,2,0.05
"Botoşani - Petrolul 52, 0-1_players_stats.json",Rafael Baldres Hermann,60390.0,Forward,1,0,2,13,1,2,2.07
"Botoşani - Petrolul 52, 0-1_players_stats.json",Adi Chica-Rosa,60390.0,Forward,0,0,2,6,2,4,0.16
"Botoşani - Petrolul 52, 0-1_players_stats.json",Alin Boțogan,60390.0,Forward,0,0,0,13,3,6,0.35
"Botoşani - Petrolul 52, 0-1_players_stats.json",Zoran Mitrov,11634.0,Forward,0,0,3,7,5,5,0.6
"Botoşani - Petrolul 52, 0-1_players_stats.json",Riad Šuta,11634.0,Defender,0,0,0,0,0,0,0.0
"Botoşani - Petrolul 52, 0-1_players_stats.json",Cristian Ignat,60390.0,Defender,0,0,1,14,5,12,0.92
"Botoşani - Petrolul 52, 0-1_players_stats.json",Ștefan Pănoiu,11634.0,Forward,0,0,0,0,0,0,0.0
"Botoşani - Petrolul 52, 0-1_players_stats.json",John Charles Petro,11634.0,Midfielder,0,0,0,24,2,6,0.61
"Botoşani - Petrolul 52, 0-1_players_stats.json",Diogo Miguel Costa Rodrigues,60390.0,Defender,0,0,0,21,6,6,0.42
"Botoşani - Petrolul 52, 0-1_players_stats.json",Enzo Adrián López,11634.0,Forward,0,0,1,8,0,2,0.13
"Botoşani - Petrolul 52, 0-1_players_stats.json",Ştefan Bodişteanu,11634.0,Forward,0,0,0,4,0,0,-0.01
"Botoşani - Petrolul 52, 0-1_players_stats.json",Guilherme Araújo Soares,60390.0,Defender,0,0,0,0,0,0,0.0
"Botoşani - Petrolul 52, 0-1_players_stats.json",Alexandru Mateiu,60390.0,Midfielder,0,0,0,6,3,4,0.4
"Botoşani - Petrolul 52, 0-1_players_stats.json",Gheorghe Grozav,60390.0,Forward,0,0,0,4,0,0,-0.13
"Botoşani - Petrolul 52, 0-1_players_stats.json",Paul Papp,60390.0,Defender,0,0,0,0,0,0,0.0
"Botoşani - Petrolul 52, 0-1_players_stats.json",Sergiu Hanca,60390.0,Midfielder,0,0,0,8,2,4,0.27
"Botoşani - Petrolul 52, 0-1_players_stats.json",Stefan Krell,60390.0,Goalkeeper,0,0,0,0,0,0,0.0
"Botoşani - Petrolul 52, 0-1_players_stats.json",Alexandru Țigănașu,11634.0,Defender,0,0,0,31,3,9,0.68
"Botoşani - Petrolul 52, 0-1_players_stats.json",Mihai Bordeianu,11634.0,Midfielder,0,0,0,26,3,11,0.84
"Botoşani - Petrolul 52, 0-1_players_stats.json",Abat Aymbetov,60390.0,Forward,0,0,0,0,0,0,0.0
"Botoşani - Petrolul 52, 0-1_players_stats.json",Hervin Ongenda,11634.0,Midfielder,0,0,2,44,4,7,0.85
"Botoşani - Petrolul 52, 0-1_players_stats.json",Giannis Anestis,11634.0,Goalkeeper,0,0,0,14,4,6,0.66
"Botoşani - Petrolul 52, 0-1_players_stats.json",Enriko Papa,11634.0,Midfielder,0,0,1,11,1,1,0.29
"Botoşani - Petrolul 52, 0-1_players_stats.json",Franjo Prce,60390.0,Defender,0,0,0,16,5,9,0.69
"Botoşani - Petrolul 52, 0-1_players_stats.json",Luka Kukić,11634.0,Goalkeeper,0,0,0,0,0,0,0.0
"Botoşani - Petrolul 52, 0-1_players_stats.json",Andrei Miron,11634.0,Defender,0,0,0,30,3,14,1.1
"Botoşani - Petrolul 52, 0-1_players_stats.json",Mykola Kovtalyuk,11634.0,Forward,0,0,1,9,3,3,0.5
"Botoşani - Petrolul 52, 0-1_players_stats.json",Marco Dulca,60390.0,Midfielder,0,1,1,17,2,7,1.75
"Botoşani - Petrolul 52, 0-1_players_stats.json",Sebastian Mailat,11634.0,Forward,0,0,4,35,0,4,1.1
"Botoşani - Petrolul 52, 0-1_players_stats.json",Eljadji Pape Djibril Diaw,11634.0,Defender,0,0,0,42,4,8,1.0
"Botoşani - Petrolul 52, 0-1_players_stats.json",Valentin Gheorghe,60390.0,Forward,0,0,0,0,0,0,0.0
"Botoşani - Petrolul 52, 0-1_players_stats.json",Tommi Jyry,60390.0,Midfielder,0,0,0,12,6,7,0.55
"Botoşani - Petrolul 52, 0-1_players_stats.json",Andrei Dumiter,11634.0,Forward,0,0,0,0,0,0,0.0
"Botoşani - Petrolul 52, 0-1_players_stats.json",Aldaír Caputo Ferreira,11634.0,Midfielder,0,0,2,35,3,11,1.41
"Botoşani - Petrolul 52, 0-1_players_stats.json",Andres Mihai Dumitrescu,60390.0,Defender,0,0,0,22,6,10,0.75
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Taiwo Quadri Olakunle,60374.0,Forward,0,0,0,0,0,0,0.0
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Alin Chintes,60374.0,Defender,0,0,0,0,0,0,0.0
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Tudor Cosa,60374.0,Goalkeeper,0,0,0,0,0,0,0.0
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Adriano George Flavius Manole,75136.0,Forward,0,0,0,0,0,0,0.0
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Christian Nikolas Pirvu Yanis,23334.0,Midfielder,0,1,2,18,1,6,1.89
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Ştefan Daniel Lefter,60374.0,Goalkeeper,0,0,0,18,3,7,0.79
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Andrei Cosmin Gheorghiță,60374.0,Midfielder,0,0,0,0,0,0,0.0
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Omar El Sawy,60374.0,Forward,0,0,1,2,2,1,0.27
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Atanas Trică,60374.0,Forward,0,0,0,7,2,3,0.06
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Mario Tudose,23334.0,Defender,0,0,0,59,0,2,1.08
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Andrei Coubis,60374.0,Defender,0,0,0,30,2,13,1.07
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Oucasse N'Dayanthane Mendy,60374.0,Forward,0,1,0,13,2,2,1.52
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Dorin Marian Codrea,60374.0,Midfielder,0,0,0,5,4,0,0.24
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Florin Borța,23334.0,Defender,0,0,2,21,2,9,0.84
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Alexandru Chipciu,60374.0,Forward,0,0,1,6,4,2,0.42
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Takayuki Seto,23334.0,Midfielder,0,0,0,25,2,6,0.69
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Cătălin George Straton,23334.0,Goalkeeper,0,0,0,0,0,0,0.0
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Dan Nistor,60374.0,Midfielder,0,1,0,20,1,0,1.59
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Alin Toșca,60374.0,Defender,0,0,0,0,0,0,0.0
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Vadim Raţă,23334.0,Midfielder,0,0,0,46,2,9,1.26
"Universitatea Cluj - Argeș, 3-1_players_stats.json",David Lazar,55427.0,Goalkeeper,0,0,0,18,0,3,0.39
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Marius Briceag,23334.0,Defender,0,0,0,0,0,0,0.0
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Guilherme Gomes Garutti,23334.0,Defender,0,0,0,0,0,0,0.0
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Kevin Luckassen Brobbey,23334.0,Forward,0,0,1,13,0,1,0.39
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Ovidiu Bic,60374.0,Midfielder,0,0,0,40,2,5,0.92
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Dino Mikanović,60374.0,Defender,0,0,1,25,5,10,0.93
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Iulian Cristea,60374.0,Defender,0,0,1,28,2,10,0.99
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Miguel Ângelo Gomes da Silva,60374.0,Defender,0,0,0,23,3,2,0.39
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Adel Bettaieb,23334.0,Forward,0,0,3,21,0,2,0.65
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Robert Moldoveanu,23334.0,Forward,0,0,0,3,2,1,0.11
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Claudiu Micovschi,23334.0,Forward,0,0,0,16,0,0,0.14
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Rober Sierra,23334.0,Midfielder,1,0,1,65,4,8,3.33
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Costinel Andrei Tofan,23334.0,Defender,0,0,0,0,0,0,0.0
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Xian Emmers,23334.0,Midfielder,0,0,0,4,0,0,0.05
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Ionuţ Laurenţiu Rădescu,23334.0,Midfielder,0,0,0,0,0,0,0.0
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Gabriel Simion,60374.0,Midfielder,0,0,1,27,3,2,0.69
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Andrej Fábry,60374.0,Midfielder,0,0,0,0,0,0,0.0
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Jonathan Cissé,60374.0,Defender,0,0,0,0,0,0,0.0
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Mouhamadou Drammeh,60374.0,Midfielder,0,1,0,4,0,0,1.25
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Dorinel Oancea,23334.0,Defender,0,0,0,20,4,7,0.64
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Issouf Macalou,60374.0,Forward,2,0,5,8,3,3,4.09
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Ricardo Manuel Pinho Matos,23334.0,Forward,0,0,1,2,0,0,0.26
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Jakov Blagaić,23334.0,Midfielder,0,0,1,14,0,2,0.36
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Jug Stanojev,60374.0,Midfielder,1,0,1,3,1,0,1.68
"Universitatea Cluj - Argeș, 3-1_players_stats.json",Leard Sadriu,23334.0,Defender,0,0,0,40,3,10,1.02
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Andrei Dăncuș,11565.0,Defender,0,0,0,0,0,0,0.0
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Matei Popa,11565.0,Goalkeeper,0,0,0,0,0,0,0.0
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Mihai Toma,11565.0,Midfielder,0,0,1,9,2,4,0.42
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",David Popa,11565.0,Forward,0,0,0,0,0,0,0.0
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Gabriel Gheorghe,11566.0,Midfielder,0,0,0,0,0,0,0.0
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Rareș Pop,60390.0,Forward,0,0,0,0,0,0,0.0
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Alexandru Constantin Stoian,11565.0,Forward,0,0,0,4,0,0,0.05
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Mihai Lixandru,11565.0,Midfielder,0,0,0,46,2,7,1.18
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Andrei Borza,11566.0,Defender,0,0,0,29,4,10,0.76
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Alexandru Pantea,11565.0,Defender,0,0,1,26,5,5,0.81
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Mihai Udrea,11565.0,Goalkeeper,0,0,0,0,0,0,0.0
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Timotej Jambor,13536.0,Forward,0,0,0,0,0,0,0.0
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Cristian Ignat,60390.0,Defender,0,0,0,0,0,0,0.0
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Kader Keita,11566.0,Midfielder,0,0,1,21,3,5,0.74
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Cătălin Vulturar,11566.0,Midfielder,0,0,0,13,2,3,0.33
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Claudiu Petrila,11566.0,Midfielder,0,0,1,28,1,8,0.74
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Franz Stolz,8735.0,Goalkeeper,0,0,0,0,0,0,0.0
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Ştefan Târnovanu,11565.0,Goalkeeper,0,0,0,20,0,7,0.59
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Constantin Grameni,11566.0,Midfielder,0,0,0,10,0,0,0.11
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Daniel Bîrligea,11565.0,Forward,0,1,2,8,0,4,1.54
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Leonardo Da Costa Bolgado,11566.0,Defender,0,0,0,0,0,0,0.0
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Valentin Crețu,11565.0,Defender,0,0,0,16,2,6,0.42
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Vlad Iulian Chiricheș,11565.0,Defender,0,0,0,6,1,2,0.16
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Risto Radunović,11565.0,Defender,0,0,0,5,1,3,0.15
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Lukáš Zima,11565.0,Goalkeeper,0,0,0,0,0,0,0.0
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Juri Cisotti,11565.0,Midfielder,0,0,1,31,2,5,0.59
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Christopher Braun,11611.0,Defender,0,0,0,7,1,3,0.22
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Daniel Graovac,11565.0,Defender,0,0,0,37,4,8,1.11
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Florin Tănase,11565.0,Midfielder,1,0,1,36,3,6,2.64
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Malcom Sylas Edjouma,9128.0,Midfielder,0,0,0,6,2,3,0.34
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Mamadou Thiam,11565.0,Forward,0,0,0,0,0,0,0.0
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Jakub Hromada,11566.0,Midfielder,0,0,0,11,2,7,0.48
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Cristian Manea,11566.0,Defender,0,0,0,22,6,3,0.5
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Elvir Koljič,11566.0,Forward,0,0,1,12,2,3,0.41
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Mihai Alexandru Dobre,11566.0,Midfielder,1,0,3,23,2,4,2.41
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Claudiu Micovschi,23334.0,Forward,0,0,0,0,0,0,0.0
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Darius Olaru,11565.0,Midfielder,1,0,3,26,1,9,2.18
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Marian Aioani,11566.0,Goalkeeper,0,0,0,20,1,6,0.63
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Denis Ciobotariu,11566.0,Defender,0,0,0,43,4,9,1.12
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Adrian Şut,16926.0,Midfielder,0,0,3,37,2,7,1.3
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Dennis Politic,55427.0,Midfielder,0,0,0,0,0,0,0.0
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Luka Gojković,30817.0,Midfielder,0,0,0,0,0,0,0.0
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Tobias Christensen,11566.0,Midfielder,0,0,2,36,3,5,0.91
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Răzvan Onea,11566.0,Defender,0,0,0,0,0,0,0.0
"FCS Bucureşti - Rapid Bucureşti, 2-1_players_stats.json",Lars Kramer,11566.0,Defender,0,0,0,42,2,12,1.09
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Mark Țuțu,30817.0,Defender,0,0,0,24,2,7,0.56
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Alexandru Matei,30817.0,Midfielder,0,0,0,0,0,0,0.0
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Denis Alberto Ionut Taroi,30817.0,Midfielder,0,0,0,8,5,4,0.27
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Alexandru Cristian Hodoșan Olar,67132.0,Defender,0,0,0,0,0,0,0.0
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",David Andrei Barbu,26233.0,Forward,0,0,0,0,0,0,0.0
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",David Matei,26233.0,Midfielder,0,0,0,0,0,0,0.0
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Luca Băsceanu,26233.0,Midfielder,0,0,0,0,0,0,0.0
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Darius Fălcușan,26233.0,Defender,0,0,0,4,3,2,0.1
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Florin Eugen Alexandru Gașpăr,11821.0,Defender,0,0,0,3,1,1,0.03
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Mihnea Rădulescu,26233.0,Forward,0,0,2,20,1,8,0.9
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Flavius Iacob,30817.0,Defender,0,0,0,16,6,5,0.28
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Marian Danciu,34736.0,Forward,0,0,0,0,0,0,0.0
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Andrei Gorcea,30817.0,Goalkeeper,0,0,0,0,0,0,0.0
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Denis Hrezdac,30817.0,Midfielder,0,0,1,14,5,7,0.77
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Basilio Ndong Owono Nchamaaa,8673.0,Defender,0,0,0,0,0,0,0.0
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Ştefan Baiaram,26233.0,Midfielder,1,0,2,20,0,1,2.13
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Alexandru Benga,30817.0,Defender,0,0,0,17,9,12,1.09
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Silviu Lung,26233.0,Goalkeeper,0,0,0,13,1,3,0.4
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Dmytro Pospelov,30817.0,Defender,1,0,2,33,6,16,3.35
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Alin Roman,30817.0,Midfielder,1,1,8,26,2,8,4.15
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Alexandru Crețu,26233.0,Midfielder,0,0,0,6,1,3,0.2
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Nicușor Bancu,26233.0,Defender,0,0,2,45,8,14,1.54
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Dejan Iliev,11566.0,Goalkeeper,0,0,0,13,2,3,0.3
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Lyes Houri,26233.0,Midfielder,0,2,0,22,0,3,2.75
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Vasile Mogoș,26233.0,Defender,0,0,1,45,8,13,1.7
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Ovidiu Popescu,30817.0,Midfielder,0,0,0,12,2,6,0.4
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Relu Marian Stoian,60624.0,Goalkeeper,0,0,0,0,0,0,0.0
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Din Alomerović,30817.0,Defender,0,0,0,38,10,14,1.46
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Andrei Ivan,12534.0,Forward,1,0,2,7,1,4,1.95
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Valentin Costache,59788.0,Forward,1,0,4,9,1,2,2.21
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Samuel Teles Pereira Nunes Silva,26233.0,Midfielder,0,0,2,32,2,5,0.94
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Benjamin Van Durmen,30817.0,Midfielder,0,0,2,37,2,9,1.09
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Tudor Băluţă,26233.0,Midfielder,0,0,0,31,7,10,0.92
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Florent Poulolo,30817.0,Defender,0,0,0,1,1,0,0.04
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Nikola Stevanović,26233.0,Defender,0,0,0,23,4,15,0.87
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Andrea Padula,30817.0,Defender,0,0,1,7,2,3,0.38
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Anzor Mekvabishvili,26233.0,Midfielder,0,0,1,3,1,2,0.1
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Jovan Marković,61242.0,Forward,0,0,0,3,0,0,0.0
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Oleksandr Romanchuk,26233.0,Defender,1,0,1,19,7,9,2.42
"UTA Arad - Universitatea Craiova, 3-3_players_stats.json",Marinos Tzionis,30817.0,Forward,0,0,2,22,1,2,0.43
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Ioan Bârstan,55427.0,Forward,0,0,0,0,0,0,0.0
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Alin Chintes,60374.0,Defender,0,0,0,0,0,0,0.0
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",David Andrei Barbu,26233.0,Forward,0,0,0,0,0,0,0.0
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Iustin Chirilă,11821.0,Goalkeeper,0,0,0,0,0,0,0.0
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Alexandru Bota,11634.0,Midfielder,0,0,0,0,0,0,0.0
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",David Matei,26233.0,Midfielder,0,0,0,0,0,0,0.0
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Luca Băsceanu,26233.0,Midfielder,0,0,0,0,0,0,0.0
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Darius Fălcușan,26233.0,Defender,0,0,0,0,0,0,0.0
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Mihnea Rădulescu,26233.0,Forward,0,0,0,31,3,9,0.83
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Ştefan Daniel Lefter,60374.0,Goalkeeper,0,0,0,13,2,6,0.48
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Atanas Trică,60374.0,Forward,0,0,0,3,1,1,0.09
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Carlos Mora Montoya,26233.0,Forward,0,0,2,29,5,11,1.13
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Pavlo Isenko,26233.0,Goalkeeper,0,0,0,14,2,5,0.49
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Dorin Marian Codrea,60374.0,Midfielder,0,0,0,25,5,13,1.09
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Basilio Ndong Owono Nchamaaa,8673.0,Defender,0,0,0,0,0,0,0.0
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Jovo Lukić,60374.0,Forward,0,0,2,5,1,0,0.5
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Ştefan Baiaram,26233.0,Midfielder,0,0,3,32,3,2,1.1
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Alexandru Chipciu,60374.0,Forward,0,0,0,28,4,5,0.6
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Silviu Lung,26233.0,Goalkeeper,0,0,0,0,0,0,0.0
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Dan Nistor,60374.0,Midfielder,0,0,0,14,2,2,0.34
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Alexandru Crețu,26233.0,Midfielder,0,0,3,38,1,4,0.91
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Ovidiu Bic,60374.0,Midfielder,0,0,0,25,3,6,0.8
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Andrei Artean,60374.0,Midfielder,0,0,0,9,8,6,0.67
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Lyes Houri,26233.0,Midfielder,0,0,1,28,1,3,0.65
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Edvinas Gertmonas,60374.0,Goalkeeper,0,0,0,0,0,0,0.0
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Vasile Mogoș,26233.0,Defender,0,0,1,24,4,7,0.84
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Iulian Cristea,60374.0,Defender,0,0,0,8,5,6,0.5
"Universitatea Craiova - Universitatea Cluj, 2-1_players_stats.json",Mamadou Thiam,11565.0,Forward,0,0,0,8,0,1,-0.04
